length,rapidfuzz,fuzzywuzzy
154,9.821769781410694e-06,0.00010306865005986765
156,9.935529960785062e-06,0.00010259654984110966
158,1.000012009171769e-05,0.00010510199994314463
160,1.00946900784038e-05,0.00010659493011189625
162,1.0163029946852475e-05,0.00010732868977356703
164,1.0310529905837029e-05,0.00010827328980667517
166,1.0365950001869351e-05,0.00011133706982946023
168,1.0448030079714954e-05,0.00011225875001400709
170,1.059677975717932e-05,0.0001133408400346525
172,1.0655949881765992e-05,0.00011532878008438274
174,1.0654290090315044e-05,0.00011600378988077864
176,1.0781780001707375e-05,0.00011287667002761737
178,1.0972200252581388e-05,0.00011368751991540193
180,1.093011989723891e-05,0.00011730047001037747
182,1.1053449998144061e-05,0.00011533336015418172
184,1.1138459958601743e-05,0.00011527128022862598
186,1.1254290002398193e-05,0.00011966883001150563
188,1.115886989282444e-05,0.00012007133016595618
190,1.144721987657249e-05,0.00012412554991897195
192,1.1793049925472587e-05,0.00012030676007270812
194,1.166513015050441e-05,0.00012370178999844938
196,1.1548879847396165e-05,0.00012380094995023683
198,1.1695540160872043e-05,0.00012586597993504255
200,1.192929979879409e-05,0.00012285386008443312
202,1.1973880173172802e-05,0.00012515971990069376
204,1.1955959780607373e-05,0.00012967185990419238
206,1.2155970034655184e-05,0.00012652015982894226
208,1.2093049881514163e-05,0.00012758308002958074
210,1.2230550055392087e-05,0.00013180103997001424
212,1.2220969947520644e-05,0.00013288563990499825
214,1.2349309981800616e-05,0.00013456065993523226
216,1.2521799944806845e-05,0.0001342710800236091
218,1.2486800260376185e-05,0.0001344473200151697
220,1.3146400160621852e-05,0.0001326822998817079
222,1.310472987825051e-05,0.00013832903990987689
224,1.3078899937681854e-05,0.0001395940501242876
226,1.359057001536712e-05,0.0001396319700870663
228,1.3306809996720404e-05,0.00013850652991095557
230,1.3475150044541806e-05,0.000137125690234825
232,1.3747650082223117e-05,0.00014240074990084394
234,1.37238999013789e-05,0.0001399661399773322
236,1.4332240098156035e-05,0.0001439961898722686
238,1.440391002688557e-05,0.00014020447997609153
240,1.8803129787556827e-05,0.00014209865999873728
242,1.6938519838731736e-05,0.00014267491991631686
244,1.6375179984606803e-05,0.00014354117010952904
246,1.598600996658206e-05,0.0001452224497916177
248,1.516057993285358e-05,0.0001446761898114346
250,1.5401419950649143e-05,0.0001475374700385146
252,1.5187250101007521e-05,0.00014526119979564101
254,1.5123510092962533e-05,0.00014649579010438173
256,1.5393090143334122e-05,
258,1.4791410067118704e-05,
260,1.5002250147517771e-05,
262,1.5075999835971742e-05,
264,1.576893002493307e-05,
266,1.574600988533348e-05,
268,1.5538920124527066e-05,
270,1.5512260142713784e-05,
272,1.5525180206168443e-05,
274,1.6263519937638194e-05,
276,1.6165179840754717e-05,
278,1.5918930002953858e-05,
280,1.579559000674635e-05,
282,1.650602003792301e-05,
284,1.609892991837114e-05,
286,1.6301010036841033e-05,
288,1.6371019883081316e-05,
290,1.634435000596568e-05,
292,1.6453930002171546e-05,
294,1.6617270011920483e-05,
296,1.6517269832547753e-05,
298,1.681685011135414e-05,
300,1.679352018982172e-05,
302,1.7140189884230493e-05,
304,1.723269000649452e-05,
306,1.7313940043095498e-05,
308,1.737726997816935e-05,
310,1.723769004456699e-05,
312,1.752435986418277e-05,
314,1.7396860057488085e-05,
316,1.7823110101744533e-05,
318,1.7577279941178858e-05,
320,1.803852996090427e-05,
322,1.76764398929663e-05,
324,1.8118119915015995e-05,
326,1.8091449746862053e-05,
328,1.8317700014449656e-05,
330,1.8285619735252112e-05,
332,1.800686994101852e-05,
334,1.8533950205892326e-05,
336,1.8650209822226315e-05,
338,1.8421039858367294e-05,
340,1.9103130034636707e-05,
342,1.8626870005391538e-05,
344,1.8981040047947316e-05,
346,1.9013130222447218e-05,
348,1.9334389944560825e-05,
350,1.9410629756748677e-05,
352,1.9450209802016616e-05,
