length,rapidfuzz,fuzzywuzzy
247,0.000119313456991,0.000824281428999
249,0.000119700634998,0.000831603378989
251,0.000120407253999,0.000858964190003
253,0.000121306223999,0.000884003750994
255,0.000124837582,0.000893474312994
257,0.000134760618006,0.000901954910994
259,0.000137367654999,0.000946550366003
261,0.000138141111005,0.000966178674003
263,0.000141626948011,0.000969523071995
265,0.000140402906996,0.000999491417999
267,0.000144861747991,0.001027523586992
269,0.000148420429992,0.001030266172995
271,0.000147045446007,0.001074559076005
273,0.000152201953999,0.001079249254006
275,0.000153786203999,0.001121304358006
277,0.000153686031001,0.001128921210999
279,0.000157797260996,0.001165014134996
281,0.000161010740005,0.001189488714997
283,0.000161542521993,0.001207167502012
285,0.000161850983,0.001226985590998
287,0.000161918883998,0.001265549132004
289,0.000163432866,0.001285018597991
291,0.000169873719002,0.001332287584009
293,0.000169510467997,0.001330735543001
295,0.000170557398,0.001368999398008
297,0.000174985869991,0.001399962379001
299,0.000178033948992,0.001420782548012
301,0.000179664466996,0.001450376144989
303,0.000179567750005,0.001486645373996
305,0.000181677297995,0.001524154901999
307,0.000185570135,0.00152280729801
309,0.000185250276001,0.001564423995005
311,0.000187290040005,0.001608116618998
313,0.000190861469993,0.001616654640005
315,0.000189401833995,0.001669448458008
317,0.000196038305992,0.001688124882014
319,0.000195555082988,0.001715148951
321,0.000207483955004,0.001781548996005
323,0.000212361512007,0.001770719143999
325,0.000214967993001,0.001803685902996
327,0.000218333094992,0.001863951268009
329,0.000214809924,0.00189132163499
331,0.000216286141003,0.001923105214999
333,0.000218447583,0.001961126913011
335,0.000227355413997,0.002014637318003
337,0.000225638860997,0.002022053177003
339,0.000226165372995,0.002069671978999
341,0.000231780753995,0.002077866324995
343,0.000232611922009,0.002164934340995
345,0.000238546644003,0.002182541357004
347,0.000240115270004,0.002194544489001
349,0.000242628442997,0.002266041419993
351,0.000240143798001,0.002279393404999
353,0.000248831727004,0.002341290654993
355,0.000246714827997,0.002349665628004
357,0.000248253102007,0.002383495615999
359,0.000255292253001,0.002461666955001
361,0.000256830101003,0.002483366748987
363,0.00025762050401,0.002558405399992
365,0.000264665468014,0.002586964000991
367,0.000269490050006,0.002625043753011
369,0.000267229709993,0.002645956783002
371,0.000273565023992,0.002728306587
373,0.000274754496,0.002731749353989
375,0.000273642653003,0.002769250515004
377,0.00027644607499,0.002827929017993
379,0.000276922536999,0.002907225600997
381,0.000284805653995,0.002905197437998
383,0.000283872932996,0.00297941434299
385,0.000302198117992,0.003043522749009
387,0.000304544059007,0.003073629363003
389,0.000305736249997,0.003086050001002
391,0.000307736331,0.003164828309993
393,0.000305742103999,0.003184387554997
395,0.000311329413991,0.003252358604004
397,0.000314769054996,0.003300704420995
399,0.000322253168997,0.003370158162012
401,0.000319810986999,0.003426931230002
403,0.000326579258995,0.003455709963993
405,0.000326286044001,0.003480368581993
407,0.000330700638006,0.003565178666991
409,0.000330171643,0.003623079176992
411,0.000333793512007,0.003663318498991
413,0.000340196703008,0.003707589173995
415,0.000342819218,0.003755377429989
417,0.000344181669992,0.003830417698002
419,0.000346234861005,0.003832867402001
421,0.000347459144003,0.003960569988994
423,0.000349233115994,0.004001279542004
425,0.000351778394004,0.004057547004006
427,0.000365955642992,0.004103053607003
429,0.00036270577801,0.004108111859008
431,0.000358268778,0.004214411719004
433,0.000363896408991,0.004276276623001
435,0.000373120652992,0.004334079413005
437,0.000373882780012,0.004442400187996
439,0.000378459236003,0.004430495932989
441,0.000372102054011,0.004474250572996
443,0.000378373062005,0.004584116433005
445,0.000387816445,0.004612518366994
447,0.000387189898,0.004647414950014
449,0.000405450062011,0.004709558707007
451,0.000409782074988,0.004788902892004
453,0.000414068391998,0.004912084374009
455,0.000420051120993,0.004941674076006
457,0.000419143657011,0.005015235057988
459,0.000423559689996,0.005079863546998
461,0.000423291270999,0.005176743540011
463,0.00043254347601,0.005274889367996
465,0.000435051247012,0.005351581672992
467,0.000435878810007,0.005030537112005
469,0.000443898391997,0.005471882087004
471,0.000438767562999,0.005481585729998
473,0.00044606558801,0.005597105694993
475,0.000454711265003,0.005696612792992
477,0.000449326993999,0.005726204633
479,0.000457694673998,0.005791606946004
481,0.000461316278001,0.005895110521
483,0.000461953032995,0.005944191286995
485,0.000468232561005,0.006074052947006
487,0.000468389663991,0.006121387851992
489,0.000463852273009,0.006167026403011
491,0.000471986587014,0.006276143565992
493,0.000477070501001,0.006276474179002
495,0.000490577984994,0.006361465807
497,0.000493519219992,0.006469887247993
499,0.000500575274011,0.006550182854
501,0.000493409948991,0.006594403753988
503,0.000499672863007,0.006659857671999
505,0.000504291324003,0.006802214734998
507,0.000503784783999,0.006871286397
509,0.000506058564002,0.006968375823009
511,0.000516967143994,0.007100008285997
