length,rapidfuzz,fuzzywuzzy
355,1.95809240103699E-05,0.004113201176995
357,1.96347879827954E-05,0.004152846131998
359,1.96618189802393E-05,0.004189419887989
361,1.9894358003512E-05,0.004311473012
363,2.0180615974823E-05,0.004382987518999
365,2.03139449877199E-05,0.004453582539994
367,2.05795799847692E-05,0.004571549029992
369,2.06625399878249E-05,0.004627420484001
371,2.06881949852686E-05,0.004697607055001
373,2.08144540083595E-05,0.004738977560002
375,2.09340029978193E-05,0.004841069224989
377,2.0944227988366E-05,0.004892206208999
379,2.12682709970977E-05,0.00492267271399
381,2.14292189921252E-05,0.005041569549008
383,2.14662750076968E-05,0.005112225988996
385,2.15989230200648E-05,0.005130863093
387,2.16721770120785E-05,0.005172636599003
389,2.19498289807234E-05,0.005295201425994
391,2.20390089962166E-05,0.00540287703801
393,2.2003644000506E-05,0.005435139908994
395,2.23939110001083E-05,0.00557978056799
397,2.24192119785584E-05,0.005673405074995
399,2.25156150117982E-05,0.005761596355995
401,2.25473370228428E-05,0.005835392320994
403,2.26374399790075E-05,0.005897903600999
405,2.27499489847105E-05,0.005974954637
407,2.2787416994106E-05,0.006062403135002
409,2.28984889981803E-05,0.006160676537998
411,2.30194739997387E-05,0.006231195765999
413,2.33671539754141E-05,0.006294828950005
415,2.35361759841908E-05,0.006434913186997
417,2.37910810101312E-05,0.006578291493992
419,2.39000659785233E-05,0.006624967702999
421,2.41755099850707E-05,0.006743880062
423,2.43975240155123E-05,0.006924429642997
425,2.44802079978399E-05,0.007009987691999
427,2.4581213016063E-05,0.007060443158
429,2.49461230123416E-05,0.007181137063992
431,2.49405159847811E-05,0.007270739165004
433,2.4986751988763E-05,0.007300932362996
435,2.51360399997793E-05,0.007398228774997
437,2.53234310075641E-05,0.007393293921996
439,2.55212759948336E-05,0.007443309807
441,2.58312609803397E-05,0.007633149082001
443,2.58960140054114E-05,0.007724684628003
445,2.58877500018571E-05,0.007830919941
447,2.59742880007252E-05,0.007918484288995
449,2.60843269934412E-05,0.008004717449992
451,2.7438777993666E-05,0.008158089692995
453,2.75054440135136E-05,0.008265537157989
455,2.77681720035616E-05,0.008304503797001
457,2.78770920122042E-05,0.008391085208001
459,2.80030950088985E-05,0.008578579999012
461,2.8081142983865E-05,0.008714072119008
463,2.80349069798831E-05,0.008814240491003
465,2.81211480032653E-05,0.008944929481004
467,2.83920700021554E-05,0.008981911087001
469,2.83804229984526E-05,0.009078509619008
471,2.83796239818912E-05,0.009089116358009
473,2.87265250226483E-05,0.009302032006002
475,2.8843506006524E-05,0.009379614493009
477,2.91899320145603E-05,0.009444470946997
479,2.92016640014481E-05,0.009522167739997
481,2.92684349988121E-05,0.009589204042
483,2.93903439887799E-05,0.009643008462997
485,2.97334370261524E-05,0.009708204012
487,3.0123172007734E-05,0.009931245710992
489,3.00600839836989E-05,0.009962030374998
491,3.00206920073833E-05,0.010067301987001
493,3.00994090212043E-05,0.010229644345003
495,3.03447519836482E-05,0.01027716868899
497,3.05974680231884E-05,0.010370891070998
499,3.05249239900149E-05,0.010378585682993
501,3.08007500134408E-05,0.010572481828
503,3.08641350129619E-05,0.010607740842999
505,3.1095169018954E-05,0.010826758821
507,3.14059040101711E-05,0.010960310986004
509,3.17444840038661E-05,0.011027523244993
511,3.18700060015544E-05,0.011138019052
